,language,language_test,r
306,tr,it,0.6775980806876244
307,tr,en,0.5315024128844749
308,tr,no,0.6166314040630453
309,tr,sp,0.6760283440596857
310,tr,du,0.6566237318355762
311,tr,it,0.6176314608510743
312,tr,en,0.5507544170287519
313,tr,no,0.7183446878278159
314,tr,sp,0.6507570389234055
315,tr,du,0.6321810949682283
316,tr,it,0.7322933312402679
317,tr,en,0.6664026727574276
318,tr,no,0.6771036840002184
319,tr,sp,0.7223680052079314
320,tr,du,0.6979273186064154
321,tr,it,0.5955110953828074
322,tr,en,0.5400423380446822
323,tr,no,0.7339675719524242
324,tr,sp,0.6148078231060922
325,tr,du,0.6053897614269814
326,tr,it,0.7245191970327585
327,tr,en,0.5586964802756222
328,tr,no,0.7175721048811169
329,tr,sp,0.6746490793201908
330,tr,du,0.7262904255358068
331,tr,it,0.6570138649412669
332,tr,en,0.5703015355232789
333,tr,no,0.6925037259461276
334,tr,sp,0.5639540324243407
335,tr,du,0.6415248168988029
336,tr,it,0.6998986814233252
337,tr,en,0.5667217229485733
338,tr,no,0.6898553520656546
339,tr,sp,0.6512291319174369
340,tr,du,0.6483625912171742
341,tr,it,0.7460682524523832
342,tr,en,0.4908372341660156
343,tr,no,0.6787935665486994
344,tr,sp,0.5892500722914564
345,tr,du,0.5680727437770481
346,tr,it,0.6225549261725989
347,tr,en,0.5736485268454279
348,tr,no,0.7076027073143457
349,tr,sp,0.5863455537135657
350,tr,du,0.6928692620275136
351,tr,it,0.7249773964882746
352,tr,en,0.6629817906999009
353,tr,no,0.7429944464306044
354,tr,sp,0.6418206662104581
355,tr,du,0.630671341434118
356,tr,it,0.7230842507810764
357,tr,en,0.5572021510131313
358,tr,no,0.7182519274982812
359,tr,sp,0.6531442847142168
