layer,r_tot,r_mean,r_std,lang,r_transf,r_random
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,fa,0.20123172467239436,0.26589141562841756
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,fr,0.3031798677690702,-0.06852956636154874
20,0.5715905110199714,0.5841336606461391,0.07337523109120295,ro,0.28533926707068613,-0.058544051065957205
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,es,0.2145085883409727,-0.11442303657507173
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,mr,0.034250528704599936,0.192614598743255
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,af,0.1341647119138929,-0.1432260709603811
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,vi,0.11317438362159073,0.16916384876425072
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,ta,-0.15630850256677853,0.041860082469487664
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,lt,0.13341745744679012,0.14398051954044896
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,tr,0.22949723006534928,0.1647762602633573
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,nl,0.18961080457627424,-0.05190584914503905
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,no,0.011957359211265735,-0.10131171560318337
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,fa,0.24194295753827533,0.23798278554177077
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,fr,0.3046686868949681,-0.09382068654521149
21,0.5809206254732062,0.5935576301424137,0.08241794132828695,ro,0.25640508335032625,-0.06398486055002367
22,0.5665185504694514,0.578103961669379,0.08527188466865705,es,0.1906163852509805,-0.09574968251346612
22,0.5665185504694514,0.578103961669379,0.08527188466865705,mr,0.043700369120775594,0.15032508903736466
22,0.5665185504694514,0.578103961669379,0.08527188466865705,af,0.11857772092186077,-0.15585480008360936
22,0.5665185504694514,0.578103961669379,0.08527188466865705,vi,0.09127508220089421,0.12117955322860684
22,0.5665185504694514,0.578103961669379,0.08527188466865705,ta,-0.1509100401636776,0.00401593155944349
22,0.5665185504694514,0.578103961669379,0.08527188466865705,lt,0.11521960155033396,0.07796316453201015
22,0.5665185504694514,0.578103961669379,0.08527188466865705,tr,0.21614057418910218,0.14463780621066868
22,0.5665185504694514,0.578103961669379,0.08527188466865705,nl,0.16778342081496989,-0.04306353513378313
22,0.5665185504694514,0.578103961669379,0.08527188466865705,no,0.014593872343510745,-0.1209272046301234
22,0.5665185504694514,0.578103961669379,0.08527188466865705,fa,0.20302112430059954,0.2685278616246573
22,0.5665185504694514,0.578103961669379,0.08527188466865705,fr,0.27074665473229476,-0.14436402481423294
